x,y,z,r,phi,theta

-1240156956,32404,-257457393,559714,706195837,176486,17076,23696,8864
-1243125057,54453,-258045402,3644,707570369,72535,17115,23695,8864
-1245928210,89835,-258343446,444539,709165887,604201,17153,23695,8863
-1248688385,3293,-258915769,126571,710736942,447608,17191,23695,8863
-1251419140,26822,-259196931,647593,712291252,104575,17228,23695,8862
-1254179410,0227,-259768645,334765,713862361,204876,17266,23695,8862
-1256867041,09943,-260325313,924907,715392125,328852,17303,23695,8862
-1259525482,3131,-260589049,882852,716905274,968169,17339,23695,8861
-1262350941,10473,-261145125,483847,718193052,308014,17376,23694,8861
-1265009899,06985,-261407104,906369,719705821,122728,17412,23694,8860
-1267625357,16579,-261947574,454763,721193841,428289,17448,23694,8860
-1270284538,79991,-262207813,279434,722706737,495664,17484,23694,8859
-1272827432,80917,-262732708,810479,724153473,7009,17519,23694,8859
-1275370326,81844,-263257604,341523,725600209,906136,17554,23694,8859
-1277957159,96196,-263500576,527302,727071944,532907,17589,23694,8858
-1280639809,58083,-264024911,06471,728273184,263757,17624,23693,8858
-1283154472,99559,-264251225,585015,729703220,967847,17658,23693,8857
-1285697819,15908,-264774999,109507,731149568,953682,17693,23693,8857
-1288095831,25608,-265268842,718313,732513268,483184,17726,23693,8857
-1290610786,63612,-265492967,530834,733943471,221848,17760,23693,8856
-1293081550,52946,-266001231,094801,735348543,18252,17794,23693,8856
-1295479644,89652,-266494545,730416,736712289,49729,17827,23693,8856
-1297922217,09733,-266701563,846456,738101329,429652,17860,23693,8855
-1300462160,40228,-267194349,490741,739215775,574325,17893,23692,8855
-1302860598,41118,-267687135,135026,740579108,754561,17926,23692,8855
-1305303717,68491,-267892027,425539,741967839,902408,17959,23692,8854
-1307629555,36885,-268369367,192654,743289905,210993,17991,23692,8854
-1309955393,05279,-268846706,959769,744611970,519578,18023,23692,8854
-1312326102,59684,-269034604,53426,745959542,134982,18055,23692,8853
-1314652019,80997,-269511431,304966,747281652,649982,18087,23692,8853
-1316977937,0231,-269988258,075672,748603763,164982,18119,23692,8853
-1319231169,32332,-270450184,009793,749884557,726388,18150,23692,8853
-1321529538,04263,-270620637,867267,751191008,976669,18181,23692,8852
-1323999802,95351,-271096951,624033,752259304,697628,18213,23691,8852
-1326253357,77104,-271558380,575899,753539710,915474,18244,23691,8852
-1328434217,27187,-272004924,722867,754778813,706938,18274,23691,8852
-1330733172,37945,-272172883,651258,756085015,087712,18305,23691,8851
-1332914106,28666,-272618946,831238,757324160,154777,18335,23691,8851
-1335095040,19386,-273065010,011218,758563305,221842,18365,23691,8851
-1337348671,89797,-273525941,963864,759843755,124476,18396,23691,8851
-1339575256,95028,-273676585,147018,761108837,88322,18426,23691,8850
-1341683564,90922,-274107314,603724,762306718,937091,18455,23691,8850
-1343864573,14262,-274552896,800316,763545906,234198,18485,23691,8850
-1346045581,37601,-274998478,996909,764785093,531305,18515,23691,8850
-1348199783,26197,-275131886,462052,766009050,218681,18544,23691,8849
-1350527958,93071,-275576987,658874,766989333,309045,18574,23690,8849
-1352636568,32067,-276007252,149135,768186850,842477,18603,23690,8849
-1354745177,71062,-276437516,639396,769384368,375909,18632,23690,8849
-1356853787,10057,-276867781,129657,770581885,909341,18661,23690,8849
-1358935893,68028,-276983551,894658,771764352,015937,18689,23690,8848
-1361044574,77165,-277413351,402654,772961910,269908,18718,23690,8848
-1363153255,86303,-277843150,910651,774159468,523879,18747,23690,8848
-1365189223,81332,-278258129,745958,775315731,665644,18775,23690,8848
-1367225191,76362,-278673108,581265,776471994,807409,18803,23690,8848
-1369307668,31819,-278786143,326893,777654671,029445,18831,23690,8847
-1371343705,42259,-279200673,198549,778810973,44508,18859,23690,8847
-1373379742,52698,-279615203,070204,779967275,860715,18887,23690,8847
-1375415779,63138,-280029732,94186,781123578,27635,18915,23690,8847
-1377451816,73578,-280444262,813516,782279880,691985,18943,23690,8847
-1379415138,2293,-280843988,046899,783394886,592776,18970,23690,8847
-1381451175,3337,-281258517,918555,784551189,008411,18998,23690,8847
-1383612062,98994,-281353178,029765,785427561,364863,19025,23689,8846
-1385575664,86645,-281752470,319216,786542228,60044,19052,23689,8846
-1387539266,74297,-282151762,608667,787656895,836017,19079,23689,8846
-1389502868,61949,-282551054,898118,788771563,071594,19106,23689,8846
-1391466470,496,-282950347,187569,789886230,307171,19133,23689,8846
-1393430072,37252,-283349639,47702,791000897,542748,19160,23689,8846
-1395393674,24904,-283748931,766471,792115564,778324,19187,23689,8846
-1397331904,61389,-283825345,311102,793215829,505378,19213,23689,8845
-1399295573,0376,-284224204,64194,794330534,517435,19240,23689,8845
-1401186513,00116,-284608291,40497,795403954,158675,19266,23689,8845
-1403150181,42486,-285007150,735808,796518659,170731,19293,23689,8845
-1405041121,38843,-285391237,498838,797592078,811971,19319,23689,8845
-1406932061,35199,-285775324,261868,798665498,453211,19345,23689,8845
-1408823001,31555,-286159411,024897,799738918,094451,19371,23689,8845
-1412604881,24268,-286927584,550957,801885757,37693,19423,23689,8845
-1416434709,33125,-287383456,055668,804059815,132361,19475,23689,8844
-1420143986,36211,-288136039,175505,806165440,322181,19526,23689,8844
-1423853263,39296,-288888622,295343,808271065,512001,19577,23689,8844
-1427489809,50164,-289626448,883419,810335403,933394,19627,23689,8844
-1431126355,61032,-290364275,471495,812399742,354786,19677,23689,8844
-1434919046,87352,-291102102,059571,814188953,464305,19727,23688,8844
-1438604632,85128,-291522773,009892,816280195,751923,19777,23688,8843
-1442168956,40944,-292245057,273303,818302632,400143,19826,23688,8843
-1445733279,9676,-292967341,536714,820325069,048363,19875,23688,8843
-1449297603,52576,-293689625,800125,822347505,696583,19924,23688,8843
-1452789185,78681,-294397169,568365,824328668,127492,19972,23688,8843
-1456280768,04786,-295104713,336605,826309830,558401,20020,23688,8843
-1459772350,30892,-295812257,104844,828290992,989311,20068,23688,8843
-1463263932,56997,-296519800,873084,830272155,42022,20116,23688,8843
-1466682773,53392,-297212604,146152,832212043,633818,20163,23688,8843
-1470174355,79497,-297920147,914391,834193206,064728,20211,23688,8843
-1473593196,75892,-298612951,187459,836133094,278326,20258,23688,8843
-1476939296,42576,-299291013,965356,838031708,274614,20304,23688,8843
-1480358137,38971,-299983817,238424,839971596,488213,20351,23688,8843
-1483704237,05656,-300661880,01632,841870210,484501,20397,23688,8843
-1487050336,7234,-301339942,794216,843768824,480789,20443,23688,8843
-1487050336,7234,-301339942,794216,843768824,480789,20443,23688,8843
