R;P;T
451,460071086884;984,306033325195;238,210778808594
563,969946289062;1058,58391723633;248,362055969238
371,315870666504;979,13343963623;365,57544708252
494,791806221008;901,41198425293;209,450871896744
396,107225799561;936,36336479187;185,694192504883
561,399667358398;1492,40582885742;437,378141784668
547,066500854492;1485,71821365356;444,745678710938
501,630413818359;703,272772216797;151,572462463379
749,321929931641;1687,76829009056;498,42682800293
513,508024215698;1238,96541748047;253,064511871338
583,052221679687;635,637020301819;147,348039245605
638,799978637695;624,596493530273;242,366421508789
724,716720581055;1251,19113769531;418,744360542297
706,010357666016;1346,28272705078;336,289965820312
677,576150512695;1320,99658813477;310,603058624268
791,090961265564;995,444255065918;306,65167388916
846,404006958008;1096,99233398437;258,63476524353
780,266955566406;889,801359939575;261,076145935059
673,712492275238;733,172817993164;266,494203186035
780,831292724609;1086,58003845215;272,475357055664
567,016905975342;1632,08708496094;334,14387512207
781,539562988281;1995,08524169922;565,571069335938
619,234474182129;1253,88123648167;320,006751251221
677,688362121582;1143,0462726593;263,797966766357
577,172296142578;830,352377319336;257,839866781235
819,043756103516;1387,46007385254;353,992858886719
555,837243652344;629,499573516846;92,1306884765625
672,080197143555;1722,90307617188;462,311962890625
750,967034912109;1659,53846435547;387,982691192627
487,442036437988;1233,25655441284;285,018518066406
807,531286621094;1582,70834960938;455,594046020508
730,893728637695;1380,23015441895;360,602230453491
622,849231338501;883,919696044922;254,280442810059
761,804760742187;1208,80959472656;327,310820770264
622,720457839966;1065,60217285156;334,71311340332
697,040386962891;1087,36093139648;357,273065185547
657,571634674072;1077,42893066406;265,873081922531
595,087428283691;1164,45779418945;377,98264465332
652,416484832764;667,031680583954;177,66584610939
618,942886352539;626,333568572998;213,679624557495
661,086734771729;957,759376525879;338,337421417236
543,129489898682;1007,29141998291;339,40345954895
527,086036682129;807,037086486816;229,657085418701
464,582534790039;1031,81289672852;206,480299949646
506,224660873413;1465,15162658691;378,628898620605
505,480278015137;1083,1330871582;269,813081502914
308,397068023682;743,803939819336;136,450699806213
349,863821983337;603,052974700928;142,130107879639
260,076613426209;614,258083343506;133,315026283264
422,696552276611;1446,31000518799;412,847286224365
